 ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability
0.501291864,0.558820323,0.552920392,0.605521844,0.605521844,0.999042807,0.797489204,0.809394728,0.303544345,0.781652361,0.000117255,2950000000,0.470828615,0.000506051,0.146472315,0.201087186,0.201087186,0.201087186,0.224260187,0.326766641,0.025137257,0.104796026,0.17978459,0.022127911,0.84807232,0.689348445,0.689348445,0.217587906,6620000000,0.000449678,0.263897242,0.383061361,0.015704787,0.012240997,0.630855399,0.002564313,0.064637059,0.935362941,0.006382042,0.370505029,0.005365848,0.10481704,0.178840208,0.398534075,0.107946027,0.000760857,0.008317073,0.000139865,0.000407752,0.023870968,0.014826021,0.395988331,0.004579566,0.83645054,0.450144381,0.50750576,0.100067024,0.013469645,0.008640714,0.061109799,0.365371202,0.277096543,0.006121876,0.869887708,0.736471007,0.32824594,0,0.937372626,0.002378776,0.017715987,0.000185772,0.000169449,0.593998733,0.000101362,0.671585595,0.133035128,0.869887708,0.32824594,0.110933234,0.659913579,0.465730397,0.618202981,0.316599475,0.018677621,0,0.8113848,0.00134421,0.624630387,0.605521008,0.84095842,0.276638721,0.026858889,0.565461905,1,0.059685839
0.560961342,0.618948975,0.607901922,0.610833249,0.610833249,0.999126463,0.797619244,0.809498495,0.303596552,0.781770256,0.000118643,8170000000,0.466869648,870000000,0.150318858,0.212127597,0.212127597,0.212127597,0.260565378,0.328110632,0.050289638,0.1341096,0.215410108,0.022242104,0.848223004,0.689928954,0.689928954,0.217654366,792000000,0.000582884,0.264904306,0.384467792,0.015915707,0.012781867,0.630643416,0.005393994,0.109683466,0.890316534,0.00651049,0.371735226,0.005365848,0.134056378,0.212314305,0.402395157,0.163418291,0.000807523,0.007832053,0.000106428,0.000717916,0.040483871,0.011494793,0.398283621,0.00216166,0.866449332,0.57394936,0.681272557,0.168554374,0.012956812,0.011023884,0.080834714,0.352119506,0.277130327,0.007990797,0.691627168,0.739534182,0.329572241,0.004216565,0.947222933,0.002570113,0.023804962,0.000175673,0.00015191,0.593995164,0.000121217,0.671567719,0.114073481,0.691627168,0.329572241,0.115232743,0.634692523,0.457380067,0.605704169,0.313344102,0.018430266,0,0.843361307,0.00731113,0.62423328,0.610828737,0.843535676,0.278690808,0.026799412,0.565197455,1,0.03437505
0.517281724,0.578063672,0.570533754,0.614206028,0.614206028,0.999056095,0.797537623,0.809441599,0.303601386,0.781686466,0.000243415,4970000000,0.467778868,0.000237024,0.092620711,0.18528507,0.18528507,0.18528507,0.230594687,0.327969159,0.029780541,0.108460223,0.187768321,0.022140253,0.848091107,0.689647947,0.689647947,0.217611294,7780000000,0.000494346,0.264365806,0.382251034,0.008738194,0.005481062,0.630944097,0.008104214,0.139069444,0.860930556,0.005162914,0.375943617,0.005365848,0.108424121,0.185875877,0.402326831,0.116941529,0.000742597,0.008525427,751000000,0.000148274,0.033225806,0.007114845,0.394190543,0.007376565,0.783901123,0.262858188,0.387040232,0.034002603,0.005774263,0.002165334,0.083032332,0.351565695,0.277529631,0.008005563,0.56183611,0.734515972,0.330312492,0.014957358,0.941554577,0.002356047,0.032677086,0.000135854,9410000000,0.593946642,3380000000,0.671567815,0.455061624,0.56183611,0.330312492,0.121280952,0.637095515,0.458207504,0.613812254,0.313540504,0.033301858,0,0.820072779,0.000994772,0.62372275,0.614204442,0.842147977,0.280656346,0.026878601,0.565543485,1,0.026432913
0.48340077,0.556694287,0.536163606,0.602444544,0.602444544,0.999035412,0.797458077,0.809380276,0.303505674,0.781632571,7530000000,0,0.45236909,0.000268027,0,0.179217058,0.179217058,0.179217058,0.227474709,0.25963783,0.043090279,0.110251608,0.182044136,0.02215928,0.849000731,0.690847658,0.690847658,0.217952641,0.000108475,0.000482019,0.264386787,0.295965128,0.008397478,0.000698077,0.631990658,0.025663192,0.218943677,0.781056323,0.00658688,0.399979422,0.005365848,0.110207305,0.181087399,0.435777033,0.106446777,0.002416483,0.002616377,162000000,0.000782219,0.047258065,0.062647063,0.407543927,0.010340089,0.818119495,0.068259661,0.866373537,0.049627671,0.000557052,0.001372235,0.191852433,0.317865075,0.278599256,0.02059108,0.83914723,0.742511443,0.345391307,0.004295493,0.933711203,0.002403215,0.010379019,0.000403094,2660000000,0.59399578,6160000000,0.671583019,0.057977775,0.83914723,0.345391307,0.124182006,0.65409553,0.460586412,0.404612049,0.318515828,0.034617321,0,0.806477353,0.00217696,0.621609919,0.602444319,0.841891305,0.293390791,0.027063119,0.566189747,1,0.015405672
0.491736947,0.557839075,0.540018202,0.602927399,0.602927399,0.99900664,0.797444935,0.80935632,0.303542653,0.781614887,0.00011182,3570000000,0.487098966,0.000529053,0.191821035,0.190383886,0.190383886,0.190383886,0.224543821,0.328711891,0.044995992,0.104877453,0.180010545,0.022072995,0.847993655,0.689291574,0.689291574,0.217580655,3540000000,0.000435778,0.263753487,0.389534667,0.045820762,0.028206945,0.630643416,0.001363317,0.038244097,0.961755903,0.029959104,0.369718822,0.005365848,0.104344782,0.178945781,0.402028073,0.194902549,0.001190996,0.005312168,4910000000,0.011280894,0.039354839,0.043934609,0.39867936,0.000429859,0.961976725,0.56991146,0.886063909,0.268653143,0.028393174,0.038508707,0.03662312,0.406293183,0.277195482,0.045320399,0.847858213,0.741986873,0.327289707,0,0.941009199,0.002335312,0.032756599,0.000135214,8780000000,0.59400383,0.00011733,0.671596152,0.009774993,0.847858213,0.327289707,0.110933234,0.713595061,0.502754861,0.652554101,0.322166064,0.006284073,0,0.816154771,0.001191141,0.624136261,0.602924756,0.841119946,0.275767613,0.02679899,0.565195471,1,0.099342059
0.552527665,0.59436328,0.610578725,0.611647617,0.611647617,0.999172335,0.797688275,0.809583254,0.303621206,0.781875238,8590000000,0,0.46834084,0.000110011,0.04787934,0.17955417,0.17955417,0.17955417,0.238158268,0.331187664,0.017136289,0.11212442,0.188973413,0.022088261,0.848026888,0.689515537,0.689515537,0.217604418,7420000000,0.000502182,0.264239924,0.392841176,0.00239812,0.001511565,0.630731428,0.006640586,0.124467152,0.875532848,0.004929099,0.37637083,0.005365848,0.112088198,0.187987331,0.397456938,0.08095952,0.001314762,0.004810069,0.000104326,5300000000,0.024516129,0.025280907,0.409771376,0.064062106,0.685555607,0.112432369,0.173909727,0.001594623,0.00154881,6610000000,0.127842687,0.360980029,0.276834894,0.002550616,0.972988207,0.727283282,0.332001843,0,0.94472458,0.00283657,0.009669602,847000000,5660000000,0.593824671,228000000,0.671570942,0.772583184,0.972988207,0.332001843,0.110933234,0.64170356,0.459024854,0.646926032,0.314368903,0.112153999,0,0.830304072,0.009547807,0.624858415,0.611645305,0.842788646,0.279594765,0.026827156,0.565324395,1,0.029933273
0.558280115,0.624727431,0.61186359,0.615308667,0.615308667,0.999170255,0.797655212,0.809544976,0.30356779,0.781822747,0.000146743,0.00011087,0.485956569,0,0.081384756,0.188234798,0.188234798,0.188234798,0.24354732,0.330409564,0.025333878,0.119941373,0.194772916,0.022074844,0.848010783,0.689383243,0.689383243,0.217591666,6440000000,0.000446134,0.263836632,0.383741291,0.036309403,0.032711073,0.630612252,0.001629597,0.04459292,0.95540708,0.007023363,0.369637181,0.005654066,0.119668767,0.193808913,0.399220013,0.140929535,0.000702018,0.009000201,0.000137382,0.000679335,0.026935484,0.021541354,0.406978585,0.003960764,0.939312799,0.788552891,0.824153379,0.517937861,0.033418132,0.063321278,0.043021248,0.404647871,0.277024777,0.007808669,0.865355025,0.741133297,0.327517435,0,0.950390449,0.002626305,0.023734407,0.000231266,0.000226926,0.594054952,0.000398317,0.6715797,0.104309727,0.865355025,0.327517435,0.110933234,0.655381993,0.465942027,0.663152339,0.315939107,0.007995464,0,0.851030246,0.001641686,0.624580511,0.615303675,0.84305745,0.275961043,0.026791157,0.565158396,1,0.085873495
0.487934481,0.54944396,0.54344451,0.599266349,0.599266349,0.998990695,0.797427504,0.809354367,0.303545312,0.781589483,6900000000,866000000,0.464531173,0.000425043,0,0.163246387,0.163246387,0.163246387,0.216412972,0.320188159,0.017968147,0.097711913,0.17300595,0.022276428,0.848401663,0.690121813,0.690121813,0.217651051,7060000000,0.000453396,0.264290432,0.378758243,0.006403724,0.003570863,0.632424213,0.010929335,0.161320555,0.838679445,0.005248286,0.380436071,0.006882495,0.097594737,0.171879949,0.398717617,0.092953523,0.001761131,0.003590687,0.000120376,0.000113475,0.030483871,0.025322033,0.394473214,0.028523194,0.754575676,0.124619096,0.208907145,0.018530648,0.00376196,0.001597461,0.061211854,0.344080734,0.279956128,0.007174758,0.353423752,0.732284416,0.329727104,0.044725826,0.927800753,0.002346137,0.010279407,8580000000,5210000000,0.593919322,2250000000,0.671575363,0.405468066,0.353423752,0.329727104,0.130649185,0.646201444,0.459792617,0.5824544,0.315235275,0.044998319,0,0.802939494,0.030598594,0.625097919,0.599263339,0.840750707,0.282705671,0.027565013,0.567288469,1,0.022295319
0.5942573,0.632468382,0.621018256,0.611589962,0.611589962,0.999163785,0.797639856,0.809487559,0.303554497,0.78175594,9350000000,4380000000,0.468844099,0.000127013,0.263893107,0.191985167,0.191985167,0.191985167,0.25564905,0.3328146,0.048278053,0.140949434,0.215108835,0.022119567,0.848056027,0.689511757,0.689511757,0.217606034,7780000000,0.000495893,0.264406213,0.390074885,0.010650825,0.009011375,0.630650608,0.005650243,0.112918342,0.887081658,0.005488079,0.372360389,0.005636395,0.140895989,0.214161828,0.402980616,0.1994003,0.000791292,0.007991734,0.000269604,0.000419856,0.044354839,0.01843632,0.404411931,0.005648484,0.828718726,0.608757714,0.656942298,0.075447688,0.009572078,0.003454723,0.115662984,0.362315507,0.277104147,0.003139089,0.967021463,0.737144579,0.331118231,9450000000,0.949492096,0.002665955,0.021514902,0.000134705,0.000129739,0.593958803,4420000000,0.671578485,0.228316352,0.967021463,0.331118231,0.111027792,0.656602522,0.462332558,0.64448328,0.316630513,0.027435035,0,0.850875362,0.000998835,0.624127437,0.611591224,0.844160463,0.278876641,0.026800001,0.565200217,1,0.033305621
0.552625165,0.586513301,0.613737352,0.608455008,0.608455008,0.99912265,0.797556022,0.809472716,0.303494072,0.781741764,8430000000,3580000000,0.470343809,0.000391039,0,0.176351608,0.176351608,0.176351608,0.231823769,0.33086935,0.021961069,0.111798713,0.184755592,0.028311809,0.848409628,0.689804998,0.689804825,0.217667972,6870000000,0.000513786,0.266612273,0.387709102,0.008995916,0.005481686,0.630968069,0.005846305,0.115336941,0.884663059,0.005100817,0.373997669,0.005365848,0.111770645,0.182882136,0.401689123,0.110944528,0.000827813,0.007633092,6960000000,0.000114231,0.030483871,0.009200535,0.396904186,0.010188291,0.795016444,0.326554216,0.48748437,0.095314522,0.005850318,0.004974804,0.101413034,0.363023526,0.277512646,0.00847435,0.829051729,0.734930182,0.330567296,0.002930868,0.941162037,0.002619644,0.012960665,0.00017507,0.000119097,0.593957492,9510000000,0.671582511,0.484131497,0.829051729,0.330567296,0.113146667,0.656172642,0.462177009,0.648784966,0.316591914,0.032370501,0,0.825525143,0.006092005,0.62376818,0.608451467,0.842288118,0.279018815,0.026904017,0.565644612,1,0.032549312
0.493004436,0.544537724,0.532255474,0.601579729,0.601579729,0.998965159,0.797410488,0.809322338,0.30356924,0.781560431,0.00013171,2090000000,0.465889971,0.00030103,0.464824375,0.151489613,0.151489613,0.151489613,0.213860263,0.322982245,0.031731627,0.095839101,0.173382541,0.022349881,0.848161491,0.689728161,0.689728161,0.217627043,6320000000,0.000455417,0.265557809,0.390773444,0.004680173,0.00314478,0.631715319,0.009749314,0.152825226,0.847174774,0.00498847,0.375009786,0.005365848,0.095852264,0.172437976,0.400906724,0.24137931,0.002595031,0.002436202,0.000202155,0.000245862,0.064516129,0.010575327,0.39208747,0.005460546,0.725876752,0.250348738,0.34890618,0.074781442,0.003291715,0.00290602,0.136372999,0.352157863,0.276365937,0.00394045,0.848329974,0.729815744,0.333608383,0,0.900274918,0.002258071,0.037687864,4600000000,3470000000,0.5939039,3330000000,0.671577696,0.50549874,0.848329974,0.333608383,0.110933234,0.658603299,0.461890453,0.621462997,0.317583446,0.060666744,0,0.802152764,0.000245,0.623536287,0.601575088,0.840633889,0.281849553,0.02703389,0.566099607,1,0.023736103
0.477794569,0.591855648,0.525991755,0.62338748,0.62338748,0.998981913,0.797499302,0.809417382,0.303689365,0.781562115,0.000464859,0,0.466710282,0,0.015284948,0.176857275,0.176857275,0.176857275,0.214049352,0.322911509,0.032926479,0.098444752,0.184077728,0.022072569,0.848011089,0.69022912,0.69022912,0.217558986,6950000000,0.000488632,0.264650209,0.386721806,0.009653636,0.008858534,0.630618416,0.003464376,0.081143997,0.918856003,0.00558794,0.369637181,0.005365848,0.098449688,0.183108363,0.399470542,0.197901049,0.000831871,0.007606621,0.000539017,0.000621841,0.03983871,0.008289881,0.39251713,0.002542763,0.796598022,0.450998525,0.444217047,0.0833972,0.009523846,0.005107661,0.08635452,0.356513322,0.27701099,0.000691758,0.992024859,0.734544279,0.329324051,0,0.943016157,0.002284304,0.109115908,8340000000,9070000000,0.593939771,4720000000,0.671555467,0.236172602,0.992024859,0.329324051,0.110933234,0.604493282,0.447484334,0.607216954,0.309614423,0.030211382,0,0.830679486,0.000478925,0.623785672,0.623385018,0.842263453,0.277291593,0.026792985,0.5651671,1,0.047316726
0.486081997,0.551079372,0.535414101,0.598574497,0.598351086,0.998967239,0.79742778,0.809343561,0.30359486,0.781603939,7780000000,2900000000,0.466027528,0.000277028,0.18291325,0.191015971,0.191015971,0.191015971,0.223220195,0.32542265,0.049639276,0.096734794,0.178428862,0.022038703,0.847934753,0.689271896,0.689271896,0.217581731,6430000000,0.000449204,0.26372629,0.384300138,0.010609639,0.0084468,0.630772524,0.005824419,0.115064849,0.884935151,0.009609005,0.370571013,0.005482841,0.096739785,0.177490385,0.40146137,0.191904048,0.001036795,0.006100326,0.000182666,0.002448783,0.043064516,0.131765639,0.394891567,0.006591439,0.814882324,0.449953636,0.542273641,0.108868589,0.008538508,0.00600322,0.095965122,0.351647101,0.27721172,0.005701179,0.785594374,0.736269803,0.330325786,0.002951689,0.934938384,0.002346215,0.016958489,0.000105035,9060000000,0.593949853,6180000000,0.671576441,0.03846156,0.785594374,0.330325786,0.113405824,0.652375358,0.461349291,0.605870126,0.316009026,0.027538772,0,0.80749112,0.008993188,0.623959595,0.598571947,0.840916329,0.27900317,0.026833193,0.565351167,1,0.032630099
0.522644177,0.575610554,0.563681139,0.603042707,0.603042707,0.999029288,0.797462089,0.809364913,0.303525251,0.781624711,9100000000,900000000,0.464767704,0.000344034,0.249417957,0.192027306,0.192027306,0.192027306,0.237307365,0.334052486,0.085288201,0.122465597,0.200045191,0.022154903,0.848112835,0.689587989,0.689587989,0.217609419,8540000000,0.000602074,0.264239924,0.389115532,0.009170018,0.00727897,0.630925261,0.01190144,0.16757868,0.83242132,0.005671505,0.373597296,0.005365848,0.122477893,0.194178418,0.412122885,0.257871064,0.000655352,0.009640632,0.000348135,0.001005386,0.08,0.027310782,0.398181859,0.004182379,0.825703287,0.734215799,0.79783435,0.123287285,0.008196819,0.004027741,0.162305114,0.350047808,0.277147077,0.002868379,0.92394002,0.739053423,0.336022543,0.001648684,0.938788779,0.002375832,0.025746994,0.000130905,0.000125243,0.593948747,5800000000,0.671580469,0.141947865,0.92394002,0.336022543,0.113772383,0.665387699,0.462701159,0.615397844,0.319379007,0.031769313,0,0.817938934,0.000552259,0.623987938,0.603039961,0.842381957,0.283410281,0.026869342,0.565505518,1,0.021321531
0.660897967,0.724269516,0.728572193,0.622919039,0.622919039,0.999234962,0.797723276,0.809623094,0.303551355,0.781905975,0.000204098,0.000199328,0.490777786,0,0.020953538,0.233744891,0.233744891,0.233744891,0.305379597,0.354106246,0.059803076,0.17164726,0.245010168,0.022193193,0.848105165,0.689588162,0.689588162,0.217615097,9590000000,0.000635913,0.265546153,0.411711561,0.027555608,0.023567444,0.630612252,0.001922323,0.051244067,0.948755933,0.010958612,0.369637181,0.005365848,0.171625385,0.242930397,0.397568135,0.218890555,0.001651568,0.003829782,0.000201009,0.003234028,0.040483871,0.049480781,0.437156555,0.002454851,0.926378795,0.777781836,0.820661441,0.593750367,0.025149437,0.05546748,0.056449073,0.428891881,0.277033772,0.006559724,1,0.740732742,0.327983615,0,0.974254679,0.00261669,0.043091945,0.000168812,0.000165293,0.594012582,0.000342324,0.671620622,0.037547396,1,0.327983615,0.110933234,0.751368903,0.51041403,0.71891361,0.326842989,0.010603194,0,0.893521933,0.001052081,0.624219135,0.622916613,0.845528758,0.276173311,0.026791157,0.565158396,1,0.075112074
0.495490664,0.554949847,0.550564805,0.601349111,0.600794188,0.999026399,0.797443275,0.809364783,0.303498181,0.781626676,577000000,0,0.46261208,0.000628063,0.026925802,0.188361215,0.188361215,0.188361215,0.221612934,0.320329631,0.025772494,0.103086068,0.176018679,0.022109627,0.84804651,0.689565223,0.689565223,0.217612595,7810000000,0.000474083,0.264117149,0.378544018,0.005951932,0.003199678,0.632318393,0.007783219,0.13610666,0.86389334,0.005264332,0.377338212,0.008645925,0.102121908,0.174096976,0.400704426,0.098950525,0.000764915,0.008273524,9650000000,0.000169455,0.028225806,0.023171717,0.397017254,0.019886808,0.750711033,0.258417305,0.369527169,0.029752389,0.004064645,0.001371794,0.114863578,0.343603578,0.342399785,0.005227883,0.799231287,0.731930841,0.331788784,0.005817558,0.93567949,0.002381785,0.009781709,0.000156925,0.000112084,0.593914785,3530000000,0.671580148,0.31590076,0.799231287,0.331788784,0.11470807,0.651497422,0.460874836,0.577617499,0.316044981,0.048269783,0,0.804643517,0.006977864,0.640655051,0.601347142,0.840786027,0.280424009,0.027499154,0.567179917,1,0.027088377
0.551308926,0.624291321,0.616949515,0.614443852,0.614443852,0.999196716,0.797688829,0.80961385,0.303571174,0.78188773,0.000106386,3510000000,0.464235928,0.000608061,0,0.17791075,0.17791075,0.17791075,0.24137279,0.319622268,0.018694133,0.115788617,0.191308277,0.023901031,0.848688186,0.691060137,0.691060137,0.21778145,8970000000,0.000565067,0.265925356,0.379196006,0.022607106,0.02061044,0.630859851,0.005671217,0.113190434,0.886809566,0.005629653,0.372477817,0.005453593,0.115744133,0.189744363,0.400681651,0.103448276,0.000691873,0.009140242,0.000130694,0.000217115,0.027903226,0.012904837,0.402082721,0.008057694,0.872553482,0.581250309,0.605614353,0.18084267,0.020919971,0.018769818,0.050760262,0.344289048,0.277029663,0.004705318,0.416459941,0.740087396,0.328351578,0.006022114,0.93988561,0.002731897,0.015551483,0.000266959,0.000262107,0.594055538,0.000216017,0.671588243,0.228060131,0.416459941,0.328351578,0.116502429,0.66019925,0.463128291,0.578017257,0.317177251,0.012959072,0,0.841659302,0.003041238,0.625967295,0.614442891,0.843474072,0.278892121,0.026876454,0.565534733,1,0.033220798
0.418368839,0.463693851,0.456662562,0.597032243,0.597032243,0.998843488,0.797223037,0.809134984,0.303496247,0.781380079,0.000180509,0,0.456168692,0.000286029,0,0.154439341,0.154439341,0.154439341,0.186725915,0.305474995,0.033712963,0.076785278,0.155758078,0.022016499,0.847778633,0.688864019,0.688864019,0.217532257,5610000000,0.000421604,0.26335952,0.32432659,0.005155054,0.004631391,0.63040609,0.019430234,0.201801856,0.798198144,0.007359569,0.381433649,0.005365848,0.076799062,0.149883116,0.415298028,0.145427286,0.000448399,0.014110846,0.00029731,0.00200018,0.058387097,0.026558759,0.381572104,0.001481083,0.727034955,0.587976796,0.590340353,0.002123285,0.005046486,5390000000,0.209208089,0.325082711,0.276816409,0.000637669,0.993967349,0.728897276,0.343384041,0,0.915998266,0.002054062,0.042110577,0.000147057,0.000152403,0.593898538,150000000,0.671566039,0.034545867,0.993967349,0.343384041,0.110933234,0.631434225,0.457811444,0.463682474,0.311226335,0.055360608,0,0.752582536,0.000543653,0.623622398,0.597029995,0.833780324,0.288870278,0.026720303,0.564796269,1,0.017054084
0.578706186,0.597197994,0.633545693,0.621167789,0.621167789,0.999343807,0.79781292,0.809663325,0.303480537,0.781940081,6710000000,4580000000,0.486570544,0.000359036,0.126531025,0.193460031,0.193460031,0.193460031,0.238347357,0.336598996,0.014292845,0.120674212,0.192438051,0.022084769,0.848029052,0.689390167,0.689389071,0.217592027,7310000000,0.000465125,0.263998259,0.386814947,0.012236467,0.011543543,0.630866016,0.00408448,0.091211416,0.908788584,0.00510218,0.373718079,0.005914863,0.119782761,0.190445668,0.395594723,0.062968516,0.000939405,0.006729657,19100000,4920000000,0.018709677,0.012173377,0.407476086,0.031849775,0.792249415,0.309685452,0.296686725,0.134129259,0.012374294,0.015370452,0.045929756,0.376511512,0.27697486,0,0.465724581,0.734412456,0.327934302,0.0174772,0.94663379,0.003104698,0.006835827,0.00019675,0.000212112,0.593987641,0.000242744,0.671601001,0.630755261,0.465724581,0.327934302,0.118094273,0.663448367,0.464905284,0.672371066,0.31733869,0.0239267,0,0.830980001,0.008446853,0.623543071,0.621164073,0.842392076,0.27774146,0.026863716,0.565482143,1,0.041864974
